score,genres
6.2,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'animation']"
7.6,"['animation', 'comedy']"
,"['thriller', 'western', 'action', 'drama', 'crime']"
5.4,"['drama', 'horror', 'thriller']"
5.6,"['action', 'animation', 'comedy', 'fantasy', 'history', 'scifi', 'war']"
6.2,['comedy']
5.3,['documentation']
6.3,"['romance', 'comedy']"
6.8,"['documentation', 'music']"
6.2,['drama']
7.1,"['thriller', 'comedy', 'drama']"
7.4,['drama']
7.9,"['drama', 'romance']"
5.3,"['horror', 'scifi', 'thriller']"
,['animation']
7.4,"['scifi', 'thriller', 'drama', 'fantasy']"
5.7,"['comedy', 'drama', 'romance']"
7.7,['documentation']
,['reality']
5.5,['reality']
6.5,"['comedy', 'drama']"
5.5,"['drama', 'thriller', 'action']"
5.8,"['thriller', 'action', 'crime']"
7.2,"['drama', 'action']"
,['horror']
6.4,"['drama', 'romance']"
6.7,"['thriller', 'action', 'comedy', 'drama']"
6.6,"['thriller', 'animation', 'action', 'drama', 'sport']"
,['drama']
5.5,"['fantasy', 'comedy', 'animation']"
8.0,"['drama', 'crime']"
6.1,['drama']
7.8,"['scifi', 'action', 'thriller', 'animation', 'fantasy']"
7.7,"['animation', 'drama']"
7.9,"['drama', 'comedy']"
6.4,"['documentation', 'crime', 'history']"
7.6,['reality']
5.7,"['romance', 'comedy']"
7.4,"['sport', 'documentation']"
7.2,"['fantasy', 'comedy', 'family', 'romance', 'animation']"
8.4,"['drama', 'comedy', 'romance']"
6.8,"['fantasy', 'animation', 'action']"
6.6,"['drama', 'family']"
6.5,"['scifi', 'animation', 'action', 'thriller']"
7.6,"['drama', 'thriller', 'action', 'crime']"
7.1,['comedy']
,['thriller']
7.1,"['documentation', 'crime', 'history']"
7.2,"['drama', 'comedy']"
5.6,"['romance', 'comedy']"
,"['action', 'scifi']"
5.2,"['romance', 'comedy', 'family']"
3.9,"['horror', 'thriller', 'comedy']"
,['action']
6.8,['comedy']
3.6,"['drama', 'horror', 'thriller']"
7.0,['comedy']
6.6,"['drama', 'romance']"
6.9,"['drama', 'documentation', 'crime']"
7.1,"['drama', 'comedy', 'romance', 'action']"
6.6,"['documentation', 'sport']"
7.2,"['drama', 'romance']"
6.1,"['comedy', 'drama', 'romance']"
7.3,['comedy']
6.6,"['scifi', 'fantasy', 'animation', 'action', 'drama', 'family']"
8.1,"['action', 'comedy', 'drama', 'fantasy', 'scifi']"
6.7,"['scifi', 'fantasy', 'action', 'drama']"
6.1,"['comedy', 'family', 'action']"
6.4,"['scifi', 'animation', 'action', 'comedy', 'crime', 'fantasy']"
6.3,"['romance', 'comedy', 'drama']"
7.3,"['crime', 'sport', 'documentation']"
7.4,"['drama', 'history', 'war', 'documentation', 'action']"
4.3,"['comedy', 'romance']"
5.8,['reality']
6.7,"['documentation', 'drama']"
6.1,"['documentation', 'reality']"
3.9,"['drama', 'sport', 'action', 'crime']"
7.3,"['crime', 'documentation']"
7.0,"['drama', 'thriller']"
6.6,"['comedy', 'drama', 'family', 'romance']"
7.5,"['crime', 'documentation', 'sport']"
7.0,['reality']
6.3,['comedy']
8.1,"['crime', 'thriller', 'drama']"
6.1,"['comedy', 'documentation']"
7.7,"['fantasy', 'animation', 'comedy', 'drama', 'family']"
,"['thriller', 'horror']"
4.2,['comedy']
4.6,"['scifi', 'thriller', 'drama', 'horror']"
6.9,"['documentation', 'action']"
6.4,['drama']
5.4,"['comedy', 'family', 'animation']"
4.3,"['drama', 'thriller']"
7.6,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy']"
6.9,['documentation']
7.3,"['crime', 'documentation']"
7.0,"['comedy', 'drama', 'fantasy', 'scifi', 'thriller', 'action']"
,"['drama', 'comedy']"
7.4,"['documentation', 'crime', 'history']"
6.8,"['drama', 'thriller', 'crime']"
6.5,"['scifi', 'drama', 'thriller']"
,['drama']
6.2,"['crime', 'documentation']"
8.7,"['drama', 'comedy', 'animation']"
6.5,['documentation']
6.4,"['drama', 'romance', 'comedy']"
,"['animation', 'family', 'action', 'comedy']"
6.2,"['crime', 'drama']"
7.4,"['family', 'animation']"
,"['crime', 'documentation']"
6.5,['comedy']
7.0,"['drama', 'crime']"
6.7,"['family', 'fantasy', 'drama']"
4.7,"['romance', 'comedy', 'drama', 'family']"
5.7,"['fantasy', 'drama', 'romance', 'comedy']"
2.6,['reality']
6.5,"['drama', 'crime']"
,['comedy']
6.7,['documentation']
4.8,"['comedy', 'romance']"
1.7,"['animation', 'comedy', 'fantasy', 'drama', 'music', 'family']"
6.2,['reality']
7.4,"['drama', 'crime', 'thriller']"
6.1,"['comedy', 'drama']"
4.5,['horror']
5.5,['documentation']
4.4,"['scifi', 'comedy', 'fantasy', 'action']"
6.7,"['drama', 'romance']"
7.0,"['comedy', 'reality']"
6.4,"['action', 'scifi', 'drama', 'fantasy', 'animation']"
8.6,['drama']
,['comedy']
7.2,"['fantasy', 'animation', 'comedy', 'family']"
7.4,"['crime', 'drama', 'thriller']"
7.2,['reality']
5.5,"['romance', 'comedy', 'drama', 'family']"
5.4,"['scifi', 'thriller', 'action', 'fantasy']"
6.2,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']"
6.9,"['action', 'comedy', 'thriller']"
8.3,"['documentation', 'sport']"
7.5,['family']
7.0,"['action', 'fantasy', 'scifi', 'drama']"
7.1,"['reality', 'romance']"
6.6,"['comedy', 'drama']"
6.6,"['drama', 'comedy', 'family']"
7.4,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']"
7.2,['comedy']
7.1,['documentation']
5.4,"['scifi', 'comedy', 'fantasy']"
7.9,"['crime', 'thriller', 'drama']"
7.0,"['action', 'crime', 'drama', 'thriller']"
7.3,"['comedy', 'animation', 'family']"
6.7,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']"
6.3,"['drama', 'romance']"
6.7,"['crime', 'drama', 'thriller']"
5.5,"['thriller', 'crime', 'drama']"
6.3,"['comedy', 'romance']"
,[]
6.7,['reality']
8.4,"['documentation', 'animation']"
6.0,['reality']
6.4,['drama']
5.4,['comedy']
5.9,"['crime', 'drama', 'thriller']"
7.4,['reality']
4.7,"['romance', 'comedy']"
7.9,"['documentation', 'drama', 'family', 'comedy']"
5.7,"['thriller', 'drama']"
7.0,['comedy']
,['documentation']
6.9,"['music', 'documentation']"
7.0,"['documentation', 'sport']"
7.2,"['action', 'crime', 'drama', 'thriller']"
6.3,"['documentation', 'crime']"
,"['action', 'scifi']"
4.3,"['romance', 'fantasy', 'horror']"
6.2,"['comedy', 'drama', 'romance']"
7.5,"['documentation', 'drama']"
6.4,"['drama', 'romance']"
7.7,['drama']
7.2,"['drama', 'romance']"
,['crime']
6.9,['comedy']
5.5,"['thriller', 'drama', 'romance']"
6.5,"['drama', 'crime']"
7.8,"['war', 'documentation', 'history']"
7.2,['animation']
6.6,"['drama', 'romance', 'scifi', 'animation', 'action']"
5.5,"['drama', 'comedy']"
7.5,"['thriller', 'crime', 'drama', 'action']"
4.4,['reality']
5.1,"['horror', 'thriller', 'drama']"
,"['drama', 'comedy']"
5.5,"['fantasy', 'horror', 'thriller', 'family', 'drama', 'scifi']"
5.7,"['drama', 'family', 'romance']"
6.6,"['comedy', 'romance']"
6.2,"['action', 'crime', 'horror', 'thriller', 'drama']"
7.4,"['drama', 'thriller', 'crime']"
6.9,"['documentation', 'crime']"
6.5,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']"
7.6,"['comedy', 'drama']"
,[]
8.1,"['animation', 'comedy', 'family']"
7.4,"['comedy', 'drama', 'romance']"
7.0,"['drama', 'thriller', 'action', 'crime']"
6.1,"['comedy', 'drama']"
6.2,"['drama', 'crime', 'thriller']"
7.4,"['drama', 'comedy']"
7.3,"['drama', 'crime', 'thriller']"
4.6,['reality']
5.3,"['horror', 'thriller']"
6.6,"['drama', 'family', 'sport']"
6.8,['drama']
6.9,"['drama', 'romance']"
4.7,"['drama', 'thriller', 'action', 'crime']"
7.9,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']"
6.8,"['comedy', 'crime']"
7.4,['drama']
5.5,"['comedy', 'documentation']"
7.4,['drama']
5.5,"['comedy', 'animation']"
6.9,"['comedy', 'drama', 'thriller', 'crime']"
6.3,"['drama', 'music']"
6.7,['reality']
4.8,"['scifi', 'thriller', 'drama']"
3.9,['reality']
6.6,"['comedy', 'drama']"
4.2,"['horror', 'thriller']"
6.3,"['action', 'comedy', 'family', 'fantasy', 'animation']"
5.4,"['comedy', 'romance', 'drama']"
6.6,"['documentation', 'drama', 'history']"
6.3,['comedy']
6.5,"['action', 'crime', 'drama', 'thriller']"
7.0,"['documentation', 'music']"
7.5,['documentation']
7.2,['comedy']
5.3,"['comedy', 'action', 'crime', 'thriller']"
7.5,"['drama', 'romance', 'thriller', 'fantasy']"
7.8,['documentation']
6.4,"['drama', 'european']"
5.1,"['comedy', 'crime', 'romance', 'thriller', 'action']"
5.6,"['documentation', 'crime']"
7.0,['comedy']
5.3,"['comedy', 'animation']"
6.3,['scifi']
7.7,"['documentation', 'crime', 'drama']"
7.5,['reality']
6.1,"['documentation', 'crime']"
5.6,['reality']
6.1,"['drama', 'romance']"
6.5,"['action', 'crime', 'thriller']"
6.2,"['documentation', 'sport']"
,['documentation']
6.5,"['drama', 'comedy']"
4.8,['reality']
6.7,"['scifi', 'war', 'drama']"
4.4,"['crime', 'drama', 'romance', 'thriller', 'comedy']"
7.0,['documentation']
7.0,['drama']
7.3,"['drama', 'documentation']"
7.7,"['drama', 'fantasy', 'thriller', 'crime']"
7.1,"['drama', 'romance', 'comedy']"
4.3,['horror']
6.9,"['documentation', 'history', 'sport']"
7.2,['drama']
7.7,['documentation']
5.4,"['comedy', 'music', 'romance', 'drama']"
6.2,"['romance', 'drama']"
5.4,"['reality', 'romance']"
3.4,['comedy']
6.0,"['drama', 'crime']"
6.5,"['comedy', 'reality']"
5.7,"['romance', 'drama']"
4.6,"['reality', 'romance']"
6.3,"['action', 'crime']"
6.6,['documentation']
8.2,"['documentation', 'history', 'war']"
6.2,"['comedy', 'drama']"
5.2,"['romance', 'comedy', 'drama']"
6.1,"['drama', 'romance']"
7.2,"['comedy', 'drama']"
5.9,['documentation']
6.5,['comedy']
6.7,"['comedy', 'romance']"
6.7,['reality']
5.3,"['crime', 'documentation']"
5.3,"['drama', 'comedy', 'romance']"
,['documentation']
6.8,"['crime', 'documentation']"
6.7,['comedy']
7.6,"['thriller', 'comedy', 'crime', 'action']"
7.7,['documentation']
7.2,"['romance', 'fantasy', 'comedy', 'drama']"
4.7,"['action', 'fantasy']"
6.5,"['crime', 'documentation']"
6.1,"['drama', 'romance']"
4.2,['reality']
5.2,"['fantasy', 'comedy', 'family']"
5.6,"['comedy', 'romance']"
5.2,"['reality', 'romance']"
6.5,['drama']
4.3,"['romance', 'drama', 'music']"
7.5,"['action', 'crime', 'thriller', 'drama']"
,['action']
6.6,['documentation']
5.0,['thriller']
4.1,"['comedy', 'family']"
7.8,['drama']
7.9,"['drama', 'comedy', 'romance']"
6.2,"['comedy', 'family', 'animation']"
6.3,['documentation']
8.1,"['crime', 'drama', 'thriller']"
,"['action', 'music']"
5.5,"['animation', 'action', 'fantasy', 'thriller']"
6.1,"['romance', 'reality']"
5.5,"['drama', 'thriller', 'fantasy']"
5.8,['reality']
6.9,['reality']
6.9,"['drama', 'comedy', 'action', 'family', 'music']"
5.9,"['drama', 'family', 'music']"
,['drama']
5.2,"['comedy', 'animation']"
4.8,"['drama', 'romance', 'documentation']"
7.8,['documentation']
7.6,"['documentation', 'sport']"
5.4,"['drama', 'romance']"
6.8,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']"
5.6,"['drama', 'family', 'romance', 'comedy']"
5.5,"['romance', 'comedy', 'drama']"
5.6,"['scifi', 'action', 'comedy', 'drama', 'fantasy']"
6.8,"['animation', 'documentation']"
6.1,"['action', 'drama', 'crime', 'thriller']"
6.1,['comedy']
4.4,"['drama', 'thriller', 'crime']"
7.3,"['comedy', 'family', 'fantasy', 'animation', 'action']"
7.2,"['drama', 'thriller', 'crime']"
7.9,"['drama', 'romance', 'horror', 'thriller']"
6.0,['comedy']
6.4,"['crime', 'documentation']"
6.8,['documentation']
6.5,"['crime', 'history', 'thriller', 'documentation']"
5.1,['comedy']
5.4,"['drama', 'thriller', 'european', 'romance']"
5.5,"['comedy', 'documentation']"
5.4,"['drama', 'crime', 'romance']"
5.7,['comedy']
6.8,"['action', 'comedy', 'crime', 'drama']"
8.8,['drama']
5.1,['drama']
,"['comedy', 'family']"
4.5,['comedy']
2.3,['reality']
6.3,"['romance', 'drama']"
7.3,"['scifi', 'comedy', 'fantasy', 'romance']"
7.0,"['crime', 'drama']"
6.1,['comedy']
,"['action', 'scifi']"
5.1,"['music', 'comedy']"
5.5,"['horror', 'thriller', 'drama']"
6.5,"['drama', 'romance']"
7.5,"['music', 'documentation']"
5.5,"['drama', 'comedy', 'music', 'thriller', 'crime']"
6.1,"['drama', 'sport']"
4.7,"['animation', 'comedy', 'family', 'fantasy']"
6.8,"['documentation', 'crime']"
6.9,"['crime', 'drama', 'romance', 'comedy']"
5.9,"['fantasy', 'animation', 'drama']"
5.2,['reality']
6.9,['drama']
7.2,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']"
6.8,"['fantasy', 'action', 'animation']"
6.8,['documentation']
6.8,"['animation', 'comedy']"
,['animation']
6.7,"['documentation', 'crime', 'thriller']"
5.2,"['drama', 'comedy']"
5.8,"['animation', 'family']"
6.4,"['animation', 'comedy', 'family', 'music']"
5.1,"['thriller', 'drama']"
7.2,"['documentation', 'crime']"
6.7,['reality']
7.5,['reality']
6.4,['comedy']
4.7,"['fantasy', 'comedy', 'romance']"
6.4,"['animation', 'action', 'fantasy']"
7.1,"['drama', 'history', 'crime']"
5.5,"['romance', 'comedy', 'drama', 'family']"
,['fantasy']
,['romance']
7.0,['comedy']
1.8,"['comedy', 'family', 'drama', 'sport']"
6.8,"['music', 'documentation']"
,['documentation']
6.7,['drama']
6.3,"['animation', 'history', 'documentation']"
8.0,"['comedy', 'drama']"
,['documentation']
6.2,"['drama', 'comedy', 'music', 'romance', 'family']"
6.2,"['animation', 'comedy', 'family']"
,"['comedy', 'documentation']"
8.6,['documentation']
6.5,"['animation', 'comedy', 'family']"
,['drama']
6.2,"['crime', 'documentation']"
6.5,"['drama', 'thriller']"
6.5,['comedy']
5.7,"['romance', 'drama', 'sport']"
,"['thriller', 'drama', 'crime']"
6.4,"['crime', 'documentation']"
,['fantasy']
6.2,"['documentation', 'reality']"
6.5,"['drama', 'animation', 'music']"
,"['animation', 'family']"
,['romance']
7.4,"['action', 'crime', 'drama', 'romance']"
,"['drama', 'comedy']"
7.0,['documentation']
6.7,"['drama', 'western', 'history']"
2.5,"['comedy', 'documentation']"
3.4,"['thriller', 'history', 'drama']"
6.7,['drama']
7.0,"['drama', 'romance', 'thriller', 'crime']"
4.4,"['romance', 'drama', 'scifi']"
3.9,"['drama', 'action', 'history']"
5.7,['reality']
5.3,"['comedy', 'thriller', 'drama', 'scifi']"
6.2,"['comedy', 'fantasy', 'reality']"
5.5,"['crime', 'drama']"
,[]
6.7,"['comedy', 'romance']"
6.6,"['scifi', 'thriller', 'drama']"
,['drama']
8.3,"['romance', 'comedy']"
6.2,"['scifi', 'family', 'fantasy', 'comedy']"
3.4,"['family', 'music', 'animation', 'comedy']"
7.5,"['reality', 'romance', 'documentation']"
5.6,['comedy']
7.0,['drama']
5.1,['reality']
6.9,['comedy']
5.7,"['drama', 'romance']"
7.9,"['reality', 'romance']"
5.7,"['comedy', 'romance', 'family', 'fantasy']"
5.9,"['documentation', 'sport']"
,"['comedy', 'drama']"
5.5,"['thriller', 'drama']"
6.3,"['crime', 'documentation', 'history']"
,['drama']
6.2,"['fantasy', 'comedy', 'family', 'animation']"
4.9,"['comedy', 'reality']"
,['animation']
5.3,"['reality', 'horror']"
6.4,"['documentation', 'sport']"
6.4,"['drama', 'romance']"
6.3,"['documentation', 'crime']"
6.0,['drama']
5.8,"['thriller', 'fantasy', 'action', 'crime', 'drama']"
4.9,"['reality', 'family']"
5.2,"['horror', 'thriller', 'drama']"
4.7,['comedy']
5.3,"['romance', 'comedy']"
8.4,"['sport', 'family']"
7.1,"['documentation', 'family']"
8.1,"['drama', 'romance']"
5.8,"['drama', 'romance', 'comedy']"
5.1,['romance']
4.4,"['comedy', 'horror']"
6.2,"['drama', 'family']"
5.9,"['crime', 'documentation']"
7.1,['drama']
5.5,"['drama', 'comedy']"
6.9,['animation']
6.9,"['documentation', 'crime']"
6.3,"['documentation', 'crime']"
6.6,"['comedy', 'family', 'action', 'animation']"
,[]
6.9,['documentation']
6.5,['animation']
6.1,"['drama', 'comedy']"
8.3,"['drama', 'documentation']"
5.0,"['family', 'music', 'comedy']"
5.5,['drama']
5.9,"['crime', 'action', 'drama', 'romance']"
5.7,"['comedy', 'romance']"
4.6,"['drama', 'action', 'comedy']"
6.7,['comedy']
6.9,"['romance', 'drama']"
,['reality']
7.4,"['comedy', 'romance']"
,[]
4.5,"['romance', 'comedy']"
6.7,"['drama', 'romance']"
7.0,"['comedy', 'family', 'animation']"
5.3,"['romance', 'comedy']"
6.5,"['documentation', 'reality']"
6.5,['comedy']
4.4,['comedy']
7.6,"['crime', 'documentation']"
5.3,['action']
6.3,"['crime', 'documentation']"
5.6,['reality']
7.2,"['animation', 'documentation']"
,['action']
5.3,"['crime', 'comedy']"
6.6,"['music', 'documentation']"
7.8,['animation']
6.0,"['crime', 'romance', 'drama']"
5.0,"['romance', 'comedy']"
,[]
6.1,"['comedy', 'drama']"
3.6,"['animation', 'family']"
7.2,['documentation']
5.4,"['reality', 'sport']"
5.6,"['drama', 'comedy', 'family']"
5.6,"['comedy', 'drama']"
4.2,"['documentation', 'crime']"
6.0,"['reality', 'comedy']"
,['drama']
5.3,['romance']
,['documentation']
7.5,"['drama', 'action', 'fantasy', 'horror', 'romance']"
5.3,"['drama', 'romance']"
6.8,"['documentation', 'sport']"
4.0,['comedy']
,"['drama', 'comedy']"
6.4,"['comedy', 'drama']"
5.6,"['crime', 'drama']"
5.3,['documentation']
7.5,"['drama', 'comedy', 'crime']"
6.6,['documentation']
6.9,"['comedy', 'drama']"
6.8,['reality']
7.4,['documentation']
3.7,"['thriller', 'scifi', 'drama']"
5.4,"['documentation', 'music', 'reality']"
,"['thriller', 'horror']"
5.9,"['drama', 'thriller', 'action', 'crime']"
6.1,"['comedy', 'crime', 'action']"
5.1,"['thriller', 'action', 'crime', 'sport']"
4.4,['comedy']
,['horror']
8.0,"['comedy', 'drama']"
5.2,"['drama', 'romance', 'sport', 'comedy']"
,['drama']
4.9,"['drama', 'comedy']"
6.7,"['documentation', 'crime', 'history']"
6.3,"['animation', 'comedy', 'fantasy', 'action']"
6.6,"['drama', 'sport']"
5.8,['thriller']
5.1,"['music', 'documentation']"
,[]
4.2,"['drama', 'romance']"
6.7,['comedy']
6.2,"['thriller', 'action', 'crime']"
6.8,"['comedy', 'drama']"
5.9,['comedy']
8.1,"['drama', 'thriller', 'crime']"
3.9,['comedy']
6.4,"['drama', 'romance', 'music']"
7.4,"['crime', 'thriller']"
7.7,"['drama', 'comedy']"
,[]
5.7,"['horror', 'music', 'thriller', 'crime', 'drama']"
5.8,"['action', 'reality']"
7.5,"['documentation', 'music']"
6.5,"['comedy', 'drama']"
4.4,['thriller']
4.4,"['action', 'crime', 'comedy']"
8.2,"['drama', 'comedy']"
5.6,"['comedy', 'animation', 'family', 'european']"
7.0,"['animation', 'family']"
,['documentation']
7.1,"['comedy', 'documentation']"
6.6,"['documentation', 'reality']"
6.6,['comedy']
5.3,['drama']
5.8,"['documentation', 'sport']"
6.6,"['fantasy', 'family', 'animation', 'comedy']"
7.2,"['thriller', 'crime', 'drama']"
,"['documentation', 'music']"
5.2,"['thriller', 'drama']"
3.0,['comedy']
,"['comedy', 'documentation']"
7.2,"['action', 'animation', 'family']"
5.3,"['comedy', 'drama', 'romance']"
6.2,['reality']
6.3,"['comedy', 'drama', 'family']"
5.9,['drama']
7.1,"['documentation', 'sport']"
6.1,"['comedy', 'drama']"
6.2,"['drama', 'comedy']"
3.9,['thriller']
5.4,['documentation']
,"['thriller', 'drama']"
,"['family', 'thriller']"
6.5,"['documentation', 'sport']"
6.4,['comedy']
,['drama']
,['comedy']
,[]
7.3,['reality']
7.0,"['music', 'documentation']"
5.3,"['drama', 'comedy', 'romance']"
4.4,"['drama', 'thriller', 'crime']"
,"['action', 'animation']"
,['animation']
5.8,"['family', 'animation']"
,['drama']
,[]
7.5,"['animation', 'family']"
6.6,"['drama', 'comedy']"
3.7,"['comedy', 'horror']"
,['documentation']
6.1,"['drama', 'history']"
5.7,"['animation', 'family']"
,[]
7.0,"['drama', 'comedy']"
5.0,"['scifi', 'drama']"
6.7,['drama']
4.3,"['comedy', 'drama']"
,[]
,[]
3.8,['comedy']
6.0,"['crime', 'comedy', 'drama', 'thriller', 'action']"
6.8,"['documentation', 'history', 'crime']"
5.5,"['drama', 'romance']"
5.4,"['thriller', 'action']"
,['drama']
6.9,"['comedy', 'crime']"
5.7,"['drama', 'romance']"
5.2,['drama']
4.9,"['romance', 'drama']"
5.4,"['comedy', 'drama', 'thriller']"
5.6,"['drama', 'romance']"
5.0,"['romance', 'drama']"
8.0,"['drama', 'thriller']"
3.4,"['drama', 'action']"
6.2,"['drama', 'family']"
5.9,['drama']
7.8,"['drama', 'romance']"
5.0,"['romance', 'comedy']"
,"['comedy', 'fantasy']"
6.9,['drama']
,[]
4.8,['drama']
3.8,"['romance', 'comedy', 'music']"
6.6,"['drama', 'comedy', 'crime']"
4.7,"['comedy', 'drama', 'romance']"
3.3,['comedy']
,['comedy']
6.0,['reality']
4.3,"['romance', 'drama', 'comedy']"
5.6,"['romance', 'comedy', 'drama']"
,[]
,['comedy']
4.6,['comedy']
5.8,"['music', 'romance', 'comedy']"
5.5,"['drama', 'romance']"
7.3,['documentation']
6.6,"['drama', 'romance']"
3.2,['drama']
6.0,"['comedy', 'drama']"
7.8,['drama']
7.1,"['documentation', 'music']"
4.9,['drama']
,['documentation']
2.3,"['documentation', 'music']"
4.1,['comedy']
,[]
7.0,"['drama', 'comedy', 'family']"
5.7,['drama']
,[]
6.9,['drama']
5.1,"['drama', 'romance']"
5.8,"['drama', 'romance']"
5.4,['comedy']
5.9,['comedy']
6.1,"['drama', 'romance']"
4.2,['drama']
4.5,"['romance', 'comedy']"
4.9,"['comedy', 'drama', 'romance']"
,[]
,[]
6.2,"['comedy', 'drama', 'romance']"
